Data,Notícia
2024-08-09,"Ibovespa fecha em alta pelo 3° dia seguido; Petrobras (PETR4) sobe e Vale 
(VALE3) recua"
2024-08-09,"Ibovespa hoje: índice supera 130 mil pontos e atinge maior patamar desde 
fevereiro – Tempo Real – Estadão E-Investidor – As principais notícias do 
mercado financeiro"
2024-08-09,"Ibovespa fecha em alta e dólar cai, na contramão da aversão no início da 
semana"
2024-08-09,"Ibovespa subiu 0,90% no último fechamento"
2024-08-09,"Ibovespa dispara e volta aos 130 mil pontos; Petrobras (PETR4) cai e Vale 
(VALE3) sobe"
2024-08-09,"Ibovespa supera 130 mil pontos com apoio de ações de bancos e empresas 
domésticas"
2024-08-09,Ibovespa Futuro registra leve baixa com inflação e balanços no radar
2024-08-08,"Ibovespa tem 3ª alta seguida, com disparada das bolsas em NY, Embraer e 
Casas Bahia"
2024-08-08,Conheça o índice Ibovespa B3 BR+ e veja a prévia da primeira carteira
2024-08-08,"Se o Ibovespa não está no fundo do poço, está bem perto, diz o JP Morgan"
2024-08-08,"Tempo real: Ibovespa (IBOV) avança com NY enquanto os investidores aguardam 
Petrobras (PETR4); dólar cai a R$ 5,57"
2024-08-08,"B3 lança Ibovespa BR+, índice que inclui brasileiras listadas no exterior"
2024-08-08,"Ibovespa sobe e se aproxima dos 128 mil pontos; Casas Bahia (BHIA3) dispara 
15%"
2024-08-08,Ibovespa fecha em alta com otimismo em Wall Street
2024-08-08,"Ibovespa subiu 1,00% no último fechamento"
2024-08-08,"Bolsa vai lançar “Ibovespa turbinado” que inclui XP, Nubank e mais; veja 
como vai funcionar – Tempo Real – Estadão E-Investidor – As principais 
notícias do mercado financeiro"
2024-08-08,"Ibovespa avança com exterior após dados de emprego nos EUA abaixo do 
esperado"
2024-08-07,"Ibovespa engata segunda alta seguida, com exterior, bancos e Localiza"
2024-08-07,Ibovespa sobe apoiado por ações ligadas à economia doméstica
2024-08-07,"Ibovespa subiu 0,80% no último fechamento"
2024-08-07,Quarta no azul prepara Ibovespa para enxurrada de balanços
2024-08-07,Ibovespa opera em alta com ganhos de Petrobras (PETR4) e grandes bancos
2024-08-07,"Ibovespa sobe e dólar cai, pela segunda sessão consecutiva"
2024-08-07,"Dólar cai a R$ 5,62 após sinalizações de juros no Japão; Ibovespa ignora 
Wall Street e sobe"
2024-08-07,"Ibovespa hoje: índice sobe com novas sinalizações sobre juros no Japão – 
Tempo Real – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2024-08-07,Força das empresas locais leva Ibovespa a fechar em alta; dólar cai
2024-08-07,"Tempo real: Ibovespa (IBOV) avança 1% com reação aos balanços; dólar cai a 
R$ 5,62 após sinalização do Banco do Japão"
2024-08-06,"Ibovespa recupera perdas e sobe com bancos, Vale e Petrobras; Vamos desaba"
2024-08-06,"Tempo real: Ibovespa (IBOV) retoma os 126 mil pontos com recuperação de NY; 
dólar cai mais de 1% e fecha a R$ 5,65"
2024-08-06,Ibovespa acompanha bolsas de NY e vai às máximas do dia
2024-08-06,"Ibovespa futuro cai de olho na ata do Copom, após dia de pânico nos 
mercados globais – Tempo Real – Estadão E-Investidor – As principais 
notícias do mercado financeiro"
2024-08-06,"Ibovespa opera em leve alta, apesar de Vale (VALE3) e Petrobras (PETR4) no 
vermelho"
2024-08-06,"Ibovespa fecha em alta e dólar cai, com melhora externa"
2024-08-06,"Ibovespa caiu 0,45% no último fechamento"
2024-08-06,"Ibovespa fecha em alta com a recuperação dos mercados globais; dólar cai a 
R$ 5,65"
2024-08-06,"Ibovespa fecha em alta e volta aos 127 mil pontos; Vale (VALE3) e Petrobras 
(PETR4) sobem"
2024-08-06,"Ibovespa hoje sobe após dia de caos internacional e divulgação da ata do 
Copom; veja 5 destaques desta terça-feira – Tempo Real – Estadão 
E-Investidor – As principais notícias do mercado financeiro"
2024-08-05,Como o pânico nos mercados globais pode afetar o Ibovespa?
2024-08-05,"Tempo real: Ibovespa (IBOV) recua com Wall Street, mas Bradesco (BBDC4) 
limita perdas; dólar sobe a R$ 5,74"
2024-08-05,Ibovespa fecha em queda com exterior; dólar sobe
2024-08-05,"Ibovespa hoje: índice cai em pregão marcado por pânico nos mercados – Tempo 
Real – Estadão E-Investidor – As principais notícias do mercado financeiro"
2024-08-05,"Ibovespa fecha no vermelho, com liquidação global; Bradesco se salva com 
mais 7%"
2024-08-05,Ibovespa e Bolsas no mundo têm queda com “2ª feira sangrenta”
2024-08-05,"Ibovespa despenca mais de 2% com tensões no exterior; Vale (VALE3) e 
Petrobras (PETR4) caem"
2024-08-05,Ibovespa tem queda moderada em dia de aversão a risco global
2024-08-05,"Dólar fecha a R$ 5,74 e Ibovespa termina em queda com risco de recessão nos 
EUA"
2024-08-05,Ibovespa cai acompanhando turbilhão nas bolsas globais
2024-08-04,"O que esperar do Ibovespa, dólar e HASH11 pela análise técnica na semana?"
2024-08-04,"Selic, dólar ou Ibovespa: qual é o melhor investimento?"
2024-08-04,Estrangeiros voltam a alocar no Ibovespa em julho
2024-08-04,Próxima semana tem ata do Copom e balanço do Magazine Luiza [MGLU3]
2024-08-04,Estudo semanal do Ibovespa e de vários ativos
2024-08-04,"Mercado Financeiro e Expectativas para o Ibovespa; Confira as 
atualizaГѓВ§ГѓВµes"
2024-08-04,"Estudo do Ibovespa, Vale3, Petr4, Cple6, Pomo4, Vamo3, Wege3 e de Hash11"
2024-08-04,"Ibovespa enfrenta uma semana de volatilidade, com uma queda de 1,39% nas 
aГѓВ§ГѓВµes. Entenda"
2024-08-04,"Dia dos Pais deve elevar em 20% faturamento de bares e restaurantes — mas 
empresas continuam com dificuldades para sair do vermelho"
2024-08-04,"Pablo Marçal é novo candidato a prefeito de São Paulo nas eleições de 2024 
— e tenta colocar eleitores de Bolsonaro contra Nunes"
2024-08-03,"Estrangeiros voltam a alocar no Ibovespa em julho e cortes de juros no EUA 
podem potencializar retorno"
2024-08-03,"Gatilhos para a alta do Ibovespa no 2º semestre estão se materializando, e 
analista afirma: ‘podemos não levar o ouro, mas estamos no páreo’"
2024-08-03,"Petrobras (PETR4), JBS (JBSS3) e outras 8 ações para superar o Ibovespa em 
agosto, segundo PagBank"
2024-08-03,"Ação da Tim (TIMS3) sobe 8% e lidera ganhos do Ibovespa na semana — 
enquanto Braskem (BRKM5) amarga quase 9% em perdas na B3"
2024-08-03,"Tim (TIMS3) sobe 8%, enquanto Braskem (BRKM5) cai quase 9% — veja o que foi 
destaque do Ibovespa na semana"
2024-08-03,"Dólar fecha em baixa de 0,44%, a R$5,71; Ibovespa cai"
2024-08-03,"Com a Selic mantida em 10,5% a.a., ainda vale a pena investir em ações da 
bolsa de valores brasileira?"
2024-08-03,"Gatilhos para a alta do Ibovespa no 2º semestre estão se materializando, e 
analista afirma: ‘podemos não levar o ouro, mas estamos no páreo’ – Money 
Times"
2024-08-03,Quanto rende R$1000 Investidos: Agosto de 2024
2024-08-03,A importância das taxas de juros para o crescimento econômico
2024-08-02,Ibovespa fecha em queda firme com apreensão sobre economia dos EUA
2024-08-02,"Ibovespa caiu 0,20% no último fechamento"
2024-08-02,Ibovespa oscila com Petrobras (PETR4) em queda e varejistas em alta
2024-08-02,"Ibovespa fecha em queda, com temor de recessão nos EUA; Vale e Petrobras 
puxam perdas"
2024-08-02,Ibovespa fecha em queda com forte perdas em Nova York
2024-08-02,"Dólar sobe 0,9% na semana e vai a R$ 5,71 com cautela global; Ibovespa 
recua 1,3%"
2024-08-02,"Tempo real: Ibovespa cai 1% com temor de recessão nos EUA; dólar recua a R$ 
5,70 com ‘susto’ do payroll"
2024-08-02,"Ibovespa fecha em queda de 1,21% puxado por incerteza nos EUA; dólar fica 
em R$ 5,70"
2024-08-02,Ibovespa e dólar fecham em queda com turbulência no exterior
2024-08-02,"Ibovespa cai com Petrobras, Vale e aversão ao risco no exterior; dólar cede 
a R$ 5,72"
2024-08-01,O que esperar do Ibovespa em agosto?
2024-08-01,"Ibovespa ronda estabilidade após piora do petróleo e do mercado de ações 
global"
2024-08-01,"Ibovespa subiu 1,20% no último fechamento"
2024-08-01,"Ibovespa fecha no vermelho após parte da sessão em alta; Vale (VALE3) e 
Petrobras (PETR4) caem"
2024-08-01,"Dólar sobe a R$ 5,73, maior patamar desde 2021, com cautela global; 
Ibovespa recua"
2024-08-01,"Ibovespa (IBOV) inicia agosto no vermelho com Wall Street; dólar atinge 
maior nível desde dezembro de 2021"
2024-08-01,Ibovespa fecha em queda e dólar atinge o maior nível em 2 anos e meio
2024-08-01,"Ibovespa fecha em queda em dia de estreia da AZZAS (AZZA3) e queda no 
petróleo"
2024-08-01,"Ibovespa fecha 1º pregão de agosto com queda, após Copom; Vale e Petrobras 
recuam"
2024-08-01,"Ibovespa tem 2º melhor desempenho global em julho; iene lidera ranking de 
moedas e prejudica real"
2024-07-31,Ibovespa sobe acompanhando bom humor externo à espera de Copom e Fed
2024-07-31,"Ibovespa sobe 3% em julho, 2º mês seguido de alta; dólar avança mais de 
1,1%, a R$ 5,65"
2024-07-31,Ibovespa fecha em alta com sinal do Fed sobre corte de juros
2024-07-31,"Ibovespa fecha com alta de 1,2% após decisão de juros nos EUA e à espera do 
Copom"
2024-07-31,Ibovespa fecha em alta com rali em NY após decisão do Fed; Weg sobe 10%
2024-07-31,"Ibovespa caiu 0,64% no último fechamento"
2024-07-31,Ibovespa sobe em dia de Copom e Fed; Vale (VALE3) e Petrobras (PETR4) avança
2024-07-31,"À espera do Copom, Ibovespa (IBOV) fecha em alta após decisão de juros nos 
EUA e avança mais de 3% em julho; dólar sobe a R$ 5,65"
2024-07-31,"Ibovespa em julho dá forte sinal de que investidor pode esperar virada de 
mesa em agosto. Veja por quê – Mercado – Estadão E-Investidor – As 
principais notícias do mercado financeiro"
2024-07-31,Veja as 10 maiores altas do Ibovespa em julho
2024-07-30,"Ibovespa fecha com nova queda, antes de Super Quarta; blue chips caem, 
Usiminas sobe"
2024-07-30,"Fundos de ações surfam valorização do Ibovespa e correm atrás do prejuízo 
no ano"
2024-07-30,"Ibovespa recua e dólar fecha perto da estabilidade antes de decisões sobre 
juros"
2024-07-30,Ibovespa cai com Vale antes de decisões de BCs
2024-07-30,"Ibovespa e dólar fecham em baixa, à espera de Fed e Copom"
2024-07-30,"Tempo real: Ibovespa (IBOV) recua com Petrobras (PETR4) e Vale (VALE3); 
dólar cai a R$ 5,61"
2024-07-30,"Ibovespa caiu 0,42% no último fechamento"
2024-07-30,"Ibovespa recua com commodities em primeiro dia de reunião do Copom; dólar 
sobe"
2024-07-30,"Ibovespa fecha em queda de 0,64% com pressão negativa da Vale; dólar cai 
0,15% e vai a R$ 5,61"
2024-07-30,"Ibovespa hoje: índice fecha em queda com commodities antes da Super Quarta 
– Mercado – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2024-07-29,"Ibovespa fecha em baixa e retorna aos 126 mil pontos; Vale (VALE3) sobe e 
Petrobras (PETR4) cai"
2024-07-29,Ibovespa cai pressionado por Petrobras e à espera de Copom e Fed
2024-07-29,"Ibovespa subiu 1,20% no último fechamento"
2024-07-29,Ibovespa Futuro cai antes decisões de BCs e produção da Petrobras (PETR4)
2024-07-29,"Ibovespa e dólar fecham em queda com decisões sobre juros no Brasil e nos 
EUA"
2024-07-29,"Ibovespa e dólar fecham em baixa, com Fed e Copom no radar"
2024-07-29,"Ibovespa hoje: índice sofre com cautela fiscal e petróleo, e vira para o 
negativo – Tempo Real – Estadão E-Investidor – As principais notícias do 
mercado financeiro"
2024-07-29,"Tempo real: Ibovespa (IBOV) recua com Petrobras (PETR4) e de olho na ‘Super 
Quarta’; dólar cai a R$ 5,62"
2024-07-29,Ibovespa cai com aumento nas projeções para a inflação em semana de Copom
2024-07-29,Ibovespa fecha em queda nesta segunda-feira puxado por Petrobras
2024-07-28,"O que esperar do Ibovespa, bitcoin, Vale e Petrobras pela análise técnica 
na semana?"
2024-07-28,"Ibovespa (IBOV) a 130 mil pontos? Índice supera linha de tendência de 
baixa; veja a análise gráfica"
2024-07-28,"Ações da Hapvida (HAPV3) e da JBS (JBSS3) disparam e lideram altas do 
Ibovespa na semana - é hora de comprar os papéis?"
2024-07-28,"Ibovespa, dólar hoje, PRIO3, BBAS3, WEGE3, MRFG3 e mais: Giro Semanal de 
Gráficos"
2024-07-28,"DГѓВіlar fecha em alta a R$ 5,65; Ibovespa tambГѓВ©m tem valorizaГѓВ§ГѓВЈo. 
Entenda"
2024-07-28,Onde investir R$ 500 por mês?
2024-07-28,"Ibovespa cai 0,1% na segunda semana seguida de queda; dólar passa de R$ 5,65"
2024-07-28,Ibovespa fecha em alta de mais de 1% puxado por Vale (VALE3)
2024-07-28,Os novos pupilos de Joesley e Wesley Batista
2024-07-28,"Mesários nas eleições de 2024: saiba data de convocação, funções e 
benefícios dos selecionados"
2024-07-27,"Hapvida (HAPV3) sobe 7%, enquanto Usiminas (USIM5) despenca 25% — veja o 
que foi destaque do Ibovespa na semana"
2024-07-27,"Usiminas (USIM5) derrete 25% após decepção com resultado do segundo 
trimestre; ações do Magazine Luiza (MGLU3) também ficam entre as maiores 
quedas do Ibovespa na semana"
2024-07-27,Corretora escolhe 5 ações para superar o Ibovespa nesta semana; confira
2024-07-27,"IBOVESPA fecha hoje com queda de 0,37%"
2024-07-27,"AtualizaГѓВ§ГѓВµes do Mercado: Confira o PreГѓВ§o do Ibovespa e 
Expectativas EconГѓВґmicas"
2024-07-27,"Ibovespa cai 0,1% na segunda semana seguida de queda; dólar passa de R$ 5,65"
2024-07-27,"Petrobras (PETR4), Rede D’or (RDOR3) e mais 3 ações para bater o Ibovespa 
na semana, segundo Guide"
2024-07-27,Confira as novas atualizaГѓВ§ГѓВµes da Bolsa de Valores e do Ibovespa
2024-07-27,Ibovespa (IBOV) Reage ГѓВ InflaГѓВ§ГѓВЈo e Expectativas da Vale: Entenda
2024-07-27,POLÊMICA: Queda da Bolsa e do Dólar: Entenda os Motivos
2024-07-26,Ibovespa fecha em alta impulsionado por Vale
2024-07-26,"Ibovespa recua pelo terceiro pregão seguido; Vale (VALE3) e Petrobras 
(PETR4) caem"
2024-07-26,"Ibovespa fecha com alta de 1,2%, puxado por Vale e inflação nos EUA; 
Usiminas desaba"
2024-07-26,"Ibovespa cai 0,1% na segunda semana seguida de queda; dólar passa de R$ 5,65"
2024-07-26,"Ibovespa sobe com Vale e bom humor externo, mas cai 0,10% na semana"
2024-07-26,"Ibovespa (IBOV) avança mais de 1% com ‘ajuda combinada’ de Vale (VALE3) e 
NY; dólar sobe a R$ 5,65"
2024-07-26,"Ibovespa caiu 0,37% no último fechamento"
2024-07-26,"Ibovespa hoje: índice sobe aos 126 mil pontos com ações da Vale (VALE3) em 
alta após o balanço – Tempo Real – Estadão E-Investidor – As principais 
notícias do mercado financeiro"
2024-07-26,"Ibovespa fecha em alta de 1,22% após inflação dos EUA"
2024-07-26,"Ibovespa fecha em alta com avanço da Vale e da JBS; Usiminas cai 23,6%"
2024-07-25,"Ibovespa opera em baixa e retorna aos 125 mil pontos; Vale (VALE3) e 
Petrobras (PETR4) caem"
2024-07-25,"Ibovespa recua pela terceira sessão seguida com incertezas internas e 
externas"
2024-07-25,"Ibovespa fecha com 3ª queda seguida, após inflação no Brasil e PIB nos EUA"
2024-07-25,"Dólar e Ibovespa recuam em sessão de correção e prévia da inflação pior que 
o esperado"
2024-07-25,Ibovespa tem queda pelo terceiro dia seguido
2024-07-25,Ibovespa encerra 3° pregão consecutivo em queda
2024-07-25,Ibovespa inicia pregão em baixa
2024-07-25,"Ibovespa caiu 0,13% no último fechamento"
2024-07-25,"Ibovespa (IBOV) perde os 126 mil pontos com IPCA-15 e à espera do balanço 
de Vale (VALE3); dólar cai a R$ 5,64"
2024-07-25,"Ibovespa hoje: índice fecha no menor nível desde 3 de julho com IPCA-15 e 
PIB dos EUA – Mercado – Estadão E-Investidor – As principais notícias do 
mercado financeiro"
2024-07-24,"Ibovespa fecha em baixa com Vale (VALE3) e Petrobras (PETR4) em alta; dólar 
dispara"
2024-07-24,Ibovespa tem leve alta com apoio de exportadoras de petróleo
2024-07-24,"Ibovespa fecha em leve queda com ganhos de Petrobras e Vale amenizando 
perdas em NY"
2024-07-24,"Dólar dispara e vai a R$ 5,65 com exterior, mas Ibovespa resiste"
2024-07-24,"Dólar vai a R$ 5,65 com fuga global do risco; Ibovespa fecha estável"
2024-07-24,"Ibovespa hoje: índice ensaia recuperação na esteira da alta do petróleo – 
Tempo Real – Estadão E-Investidor – As principais notícias do mercado 
financeiro"
2024-07-24,"Pressão global e ativos locais fracos levam Ibovespa a leve queda; dólar 
sobe mais de 1% e fecha em R$ 5,65"
2024-07-24,"Ibovespa caiu quase 1,00% no último fechamento"
2024-07-24,"Petrobras (PETR4) não é suficiente e Ibovespa (IBOV) fecha em queda com 
tombo de Wall Street; dólar sobe a R$ 5,65"
2024-07-24,Ibovespa hesita na abertura com exterior
2024-07-23,"Ibovespa recua 1% com pressão de commodities; dólar avança a R$ 5,58"
2024-07-23,"Ibovespa fecha em queda e retorna aos 126 mil pontos; Vale (VALE3) e 
Petrobras (PETR4) caem"
2024-07-23,"Ibovespa fecha em queda de 1% e dólar encosta em R$ 5,60"
2024-07-23,"Ibovespa fecha em forte baixa, com commodities; Embraer se salva e decola 
mais de 8%"
2024-07-23,Ibovespa tem queda firme em dia negativo para commodities
2024-07-23,"Com commodities em baixa, Ibovespa cai quase 1%; dólar fecha em alta de 
0,29% e vai a R$ 5,58"
2024-07-23,"Ibovespa hoje: índice fecha abaixo de 127 mil pontos com queda de petróleo 
e minério – Tempo Real – Estadão E-Investidor – As principais notícias do 
mercado financeiro"
2024-07-23,Ibovespa inicia semana em baixa
