Date,ABEV3.SA,ALOS3.SA,ALPA4.SA,ARZZ3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,PRIO3.SA,QUANTIDADE TE�RICA TOTAL.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RECV3.SA,REDUTOR.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SOMA3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2007-12-11 00:00:00,1621818.0,,,,,,2232200.0,6535800,477449,,,246619.0,,2996384,1466953,1183600,4302800.0,,10024956,,,1528552,6499825,,4904010.0,4706400,,1470800,662083.0,2759625.0,2420120,,539700,,,,514298.0,,4325580,511000,,,,,19368038,6345610.0,1757133.0,,27629857.0,,,76533.0,1771749.0,221412.0,,0.0,4363200,26589600,,,,1350960.0,,,,,,3244983.0,,,759600,80344.0,231300.0,,0.0,139800.0,541800.0,783402.0,888567,0.0,8262900,1802600,,,,27000,4400084,
2007-12-12 00:00:00,1113748.0,,,,,,1793600.0,8741200,494867,,,136378.0,,3904649,2141180,1700400,6507600.0,,12186654,,,937230,12269445,,6743014.0,7314000,,2434600,23562.0,1066500.0,1681325,,741200,,,,85739.0,,4907196,886800,,,,,30872145,10587392.0,1641991.0,,43664820.0,,,235032.0,873169.0,159609.0,,0.0,6441600,42108200,,,,361920.0,,,,,,3146936.0,,,2424000,84216.0,220500.0,,0.0,24900.0,1031500.0,128056.0,1995442,0.0,7097100,3260500,,,,41400,3722732,
2007-12-13 00:00:00,7888844.0,,,,,,2219500.0,5495000,785332,,,457339.0,,3036949,4610544,834200,1985600.0,,15124082,,,816427,5719605,,3915197.0,5673600,,1338200,657620.0,769000.0,1338796,,1068700,,,,695182.0,,5018076,501600,,,,,16829219,12368716.0,2689414.0,,24901686.0,,,341838.0,1452642.0,289216.0,,0.0,2239600,23742200,,,,444600.0,,,,,,1189478.0,,,1616400,115676.0,174600.0,,0.0,4800.0,450300.0,52728.0,817546,0.0,5596200,2658300,,,,9900,3579420,
2007-12-14 00:00:00,4117115.0,,,,,,1968100.0,30943600,1114731,,,274281.0,,3305503,2608663,940600,1810000.0,,12015820,,,587514,4689316,,2961039.0,3893400,,819500,82827.0,305125.0,1103438,,1626000,1031095.0,,,3905290.0,,3483648,603000,,,,,12713244,12027489.0,1843827.0,,10284808.0,,,58733.0,2051255.0,98705.0,,0.0,3763600,19645800,,,,522600.0,,,,,,998617.0,,,1658700,254584.0,219600.0,,0.0,41400.0,838000.0,539342.0,818757,0.0,4873500,2129900,,,,13400,5451264,
2007-12-17 00:00:00,1233883.0,,,,,,1782700.0,14772000,271510,,,32747.0,,3200945,3691754,884600,3600400.0,,4530366,,,927286,6179735,,3979557.0,4167000,,1401800,365761.0,475250.0,1181090,,733100,534561.0,,,774515.0,,3306996,978200,,,,,16936752,11972833.0,3254911.0,,7093780.0,,,477306.0,1353644.0,155108.0,,0.0,4805600,31566000,,,,1260480.0,,,,,,1816144.0,,,1335600,62920.0,286200.0,,0.0,6300.0,951800.0,661372.0,1344956,0.0,3877200,2434000,,,,140800,3188016,
2007-12-18 00:00:00,1414085.0,,,,,,2445200.0,8688000,333497,,,108716.0,,2920895,2530084,1251700,1566800.0,,0,,,728416,3966113,,5827563.0,16540200,,1547200,39093.0,1011750.0,1234626,,703600,23903.0,,,473405.0,,5978196,2112000,,,,,20544031,10535755.0,3125077.0,,8892884.0,,,283607.0,780770.0,478827.0,,0.0,2237800,26660800,,,,1159080.0,,,,,,4826651.0,,,811200,406560.0,264900.0,,0.0,10500.0,0.0,937069.0,0,0.0,7687200,2163400,,,,17300,5156528,
2007-12-19 00:00:00,2182446.0,,,,,,2770700.0,6668600,173664,,,148175.0,,3628721,1836527,1183400,2710400.0,,7347473,,,815792,5053418,,4639366.0,11268600,,3174600,40878.0,576000.0,1023185,,722600,22273.0,,,258853.0,,5784660,1789000,,,,,15966742,9173565.0,4333177.0,,4673510.0,,,226383.0,1486632.0,289816.0,,0.0,2891400,21279200,,,,1705080.0,,,,,,799382.0,,,731700,100188.0,279600.0,,0.0,11100.0,969300.0,319387.0,1398222,0.0,6718800,1768600,,,,23000,5560100,
2007-12-20 00:00:00,247777.0,,,,,,1706800.0,7973200,269461,,,614261.0,,5479308,2315987,778700,4437600.0,,4482730,,,1404999,7275042,,5134448.0,6264600,,1214600,981254.0,476250.0,719081,,519700,95069.0,,,133175.0,,4243680,1125400,,,,,14796396,6681704.0,7266213.0,,7056215.0,,,2392464.0,1264545.0,413723.0,,0.0,3230200,23440800,,,,7701720.0,,,,,,6377963.0,,,934500,529496.0,586200.0,,0.0,12000.0,1225200.0,441416.0,1772695,0.0,9213600,2548200,,,,17200,9230780,
2007-12-21 00:00:00,207732.0,,,,,,1676700.0,3870800,146001,,,878373.0,,2735858,1407073,710500,2402800.0,,0,,,1007681,9126562,,6471619.0,20419200,,754600,51945.0,985250.0,1016380,,1833300,70079.0,,,71153.0,,4518612,924200,,,,,7992332,6132721.0,3473106.0,,4467572.0,,,4051169.0,1093277.0,165909.0,,0.0,3440600,18418600,,,,7068360.0,,,,,,2892571.0,,,1139700,478192.0,148200.0,,0.0,53400.0,0.0,222968.0,0,0.0,6942000,1171600,,,,12300,4837456,
2007-12-26 00:00:00,162682.0,,,,,,1793500.0,4749200,438003,,,46374.0,,2043216,1064602,952100,1830800.0,,0,,,643155,11543241,,4282007.0,12895200,,607100,146375.0,924125.0,720682,,746900,146135.0,,,300155.0,,2422224,494200,,,,,11297388,4323313.0,3166132.0,,6520911.0,,,681262.0,925309.0,52803.0,,0.0,3325400,17441600,,,,1794000.0,,,,,,3657061.0,,,561000,447216.0,246300.0,,0.0,281700.0,0.0,177772.0,0,0.0,3773400,896500,,,,7400,2010424,
2007-12-27 00:00:00,225252.0,,,,,,1362800.0,3954800,712075,,,67833.0,,2227602,1301810,617200,1567600.0,,7338028,,,726300,7997245,,3655504.0,4847400,,1290900,142448.0,404125.0,402569,,610200,28249.0,,,283661.0,,2586528,420200,,,,,13542576,5536631.0,3595750.0,,6669160.0,,,378445.0,831590.0,105005.0,,0.0,2315200,15286000,,,,10985520.0,,,,,,5228610.0,,,298500,123904.0,264000.0,,0.0,236400.0,540900.0,125043.0,717875,0.0,3340200,929600,,,,9800,3175848,
2007-12-28 00:00:00,242772.0,,,,,,1549000.0,5435600,4195612,,,120004.0,,2234978,797768,1512100,4038800.0,,0,,,891109,7454092,,2616732.0,12970800,,1392400,121027.0,640625.0,524651,,794100,28249.0,,,672827.0,,2234736,455200,,,,,16353420,5021469.0,3386307.0,,7030054.0,,,340933.0,944778.0,390922.0,,0.0,3690600,26339200,,,,3800160.0,,,,,,2302193.0,,,1336500,136488.0,507000.0,,0.0,283800.0,0.0,516744.0,0,0.0,3341100,1091200,,,,35600,1702844,
2008-01-02 00:00:00,387934.0,,46620.0,,,,2537800.0,9456600,465666,0.0,,163633.0,,0,1616968,1056300,3918400.0,,0,,,652676,3461972,,3384109.0,3135600,,812500,1249.0,626500.0,673751,865397.0,1053300,47806.0,,,73880.0,,0,620800,,,,,14803761,6442543.0,619159.0,,5129658.0,,,426518.0,876469.0,123907.0,,0.0,2610800,16167200,,,,3751800.0,,,,,,961631.0,,,912300,716320.0,240600.0,,0.0,5700.0,0.0,9039.0,0,0.0,0,1200600,,,,14000,4028960,
2008-01-03 00:00:00,958574.0,,129872.0,,,,1060200.0,10427400,391385,0.0,,104648.0,,1257731,1372826,867800,2125600.0,,5871983,,,804791,9493665,,4354019.0,2686200,,509900,366832.0,1779500.0,671149,1297445.0,836800,11951.0,,,13903.0,,0,789200,,,,,17228173,7212266.0,953642.0,,4650702.0,,,598493.0,1117366.0,225912.0,,0.0,4006800,14521200,,,,1251120.0,,,,,,2232409.0,,,1155300,514492.0,388200.0,,0.0,47400.0,404600.0,433884.0,1579002,0.0,5104800,1114700,,,,6900,1856972,
2008-01-04 00:00:00,1241391.0,,153183.0,,,,6842000.0,8461600,620376,5694095.0,,113699.0,,2251030,1398879,1604700,5765200.0,,11294707,,,1069458,7940229,,6776770.0,3822600,,1324600,275258.0,1427000.0,718781,1301851.0,1111700,4889.0,,,268122.0,,0,991600,,,,,19683764,7374122.0,1310008.0,,5583794.0,,,113845.0,901549.0,215412.0,,0.0,5930200,25543600,,,,3914040.0,,,,,,1981882.0,,,996900,606936.0,281400.0,,0.0,9900.0,1018500.0,147641.0,2951399,0.0,4223400,2110200,,,,8500,1711632,
2008-01-07 00:00:00,1399068.0,,263075.0,,,,8311000.0,5468400,194155,0.0,,112987.0,,1236038,1525992,1247000,3067600.0,,7251379,,,663465,3332935,,5877521.0,4133400,,739200,659405.0,1486000.0,778021,1202925.0,807700,5432.0,,,253400.0,,0,787600,,,,,13209910,7597580.0,2250939.0,,12774842.0,,,808685.0,1806068.0,328218.0,,0.0,3180200,20632600,,,,839280.0,,,,,,1370569.0,,,853200,3249092.0,352200.0,,0.0,1800.0,337200.0,332945.0,1017292,0.0,4983600,2499900,,,,11800,2061800,
2008-01-08 00:00:00,670751.0,,226444.0,,,,2804300.0,6253200,349890,0.0,,162006.0,,0,671075,627800,4158000.0,,0,,,910573,4648305,,12379746.0,4303800,,1397400,36951.0,878125.0,516545,1061246.0,515900,6519.0,,,65837.0,,0,704000,,,,,15594549,5372057.0,2561560.0,,12179837.0,,,420886.0,3229011.0,635136.0,,0.0,2623400,21824200,,,,3129360.0,,,,,,1746359.0,,,1369500,508200.0,716700.0,,0.0,39300.0,0.0,228994.0,0,0.0,0,2514700,,,,28400,3140696,
2008-01-09 00:00:00,1138776.0,,109892.0,,,,2585100.0,6715600,120386,0.0,,386455.0,,2893996,1522630,1415000,3573200.0,,9599926,,,783423,10257880,,14907814.0,3699000,,1251100,1758475.0,780750.0,807941,865197.0,1644100,149938.0,,,1130285.0,,0,1124600,,,,,20128873,8701887.0,10151525.0,,11835713.0,,,236038.0,1404463.0,237613.0,,0.0,3531400,24218400,,,,3121560.0,,,,,,3831523.0,,,741000,3998808.0,3259800.0,,0.0,247500.0,522000.0,488119.0,1238828,0.0,4721700,5417600,,,,95500,4971304,
2008-01-10 00:00:00,1341503.0,,49951.0,,,,2690300.0,5383200,676728,0.0,,337945.0,,4719637,2658038,729600,4130000.0,,6885073,,,956059,7130001,,8777350.0,3981600,,1073700,59085.0,801750.0,855973,1387059.0,792700,9778.0,,,395572.0,,0,985000,,,,,22755585,8335295.0,7810140.0,,9216213.0,,,334395.0,1693539.0,308717.0,,0.0,4951200,23222200,,,,3751800.0,,,,,,1861155.0,,,768000,1077384.0,953700.0,,0.0,56400.0,491700.0,2039858.0,968465,0.0,6642600,4729300,,,,7700,3121768,
2008-01-11 00:00:00,493052.0,,939079.0,,,,5033800.0,3804200,76330,0.0,,128344.0,,3189014,1898088,868900,3407200.0,,7339670,,,784692,5503545,,5342833.0,3090600,,1046500,343091.0,1262125.0,468914,1292239.0,1326200,13038.0,,,292112.0,,0,828000,,,,,32807746,12137407.0,5125830.0,,7790078.0,,,835738.0,1713009.0,1180867.0,,0.0,3182200,15712000,,,,3882840.0,,,,,,2167858.0,,,2034300,4430536.0,915600.0,,0.0,8400.0,200300.0,2210097.0,438230,0.0,8294700,3591900,,,,18900,3323216,
2008-01-14 00:00:00,495555.0,,276395.0,,,,3665100.0,4315400,305834,0.0,,63256.0,,4041312,1451195,674600,1740800.0,,7287928,,,535892,4926383,,8122492.0,3438000,,1124800,196001.0,1054375.0,679555,1682333.0,1074200,0.0,,,45663.0,,0,1181400,,,,,18403183,7285645.0,2372853.0,,5647521.0,,,477607.0,1479702.0,969655.0,,0.0,2356800,14809800,,,,4455360.0,,,,,,2442111.0,,,1198200,4946964.0,2535000.0,,0.0,4200.0,787600.0,570979.0,620221,0.0,6347400,5678800,,,,11500,1020084,
2008-01-15 00:00:00,673254.0,,632713.0,,,,7954900.0,5678800,246409,0.0,,71799.0,,3134349,2247283,1322600,4066000.0,,3959964,,,1081094,5866647,,6142165.0,4600800,,1805600,398963.0,842375.0,632423,793005.0,1505600,10321.0,,,265396.0,,0,533000,,,,,11663688,5984453.0,860591.0,,5484515.0,,,473383.0,1328234.0,824146.0,,0.0,3145200,24281400,,,,2647320.0,,,,,,2741138.0,,,480300,540144.0,1167300.0,,0.0,11100.0,941000.0,928030.0,2790795,0.0,5793600,2763500,,,,8000,2595164,
2008-01-16 00:00:00,951066.0,,329676.0,,,,11694900.0,10227600,186471,0.0,,206855.0,,2981634,1981500,2038200,3034000.0,,6401319,,,757823,5805630,,8460048.0,8390400,,1681800,269903.0,465375.0,1354406,1691145.0,1448500,23359.0,,,281753.0,,0,2105000,,,,,20089592,11576949.0,1721496.0,,6074154.0,,,389005.0,2029146.0,618335.0,,0.0,3972800,33726000,,,,282360.0,,,,,,3141353.0,,,561900,728904.0,1377000.0,,0.0,81000.0,745000.0,2832299.0,1962757,0.0,6481500,5151300,,,,37100,5203172,
2008-01-17 00:00:00,285319.0,,442899.0,,,,8398000.0,6493200,78379,0.0,,462628.0,,3912025,1415267,1295700,2486400.0,,5428062,,,785538,16070512,,6450016.0,7815000,,1672400,31238.0,1138625.0,1174986,1376145.0,1259300,24446.0,,,464000.0,,0,1044400,,,,,21263375,8917494.0,2482055.0,,7346004.0,,,554644.0,1866787.0,419723.0,,0.0,3750200,33369600,,,,6530160.0,,,,,,3628450.0,,,978600,475288.0,2568000.0,,0.0,15900.0,452600.0,560433.0,2224242,0.0,5266200,5087200,,,,37600,1496664,
2008-01-18 00:00:00,1021144.0,,213124.0,,,,7408300.0,5692000,140878,0.0,,172684.0,,2769915,2396457,1124000,3099200.0,,6856738,,,779403,9158571,,9124358.0,6427200,,1787700,249910.0,1513250.0,1861646,2276086.0,960800,543.0,,,316103.0,,0,968200,,,,,24225699,11850535.0,1797875.0,,9298722.0,,,372009.0,1468482.0,1675595.0,,0.0,4401800,26318600,,,,252720.0,,,,,,1469314.0,,,686700,978648.0,2019600.0,,0.0,287400.0,409800.0,1131413.0,1851787,0.0,7598100,5905300,,,,13800,1591304,
2008-01-21 00:00:00,5353501.0,,352987.0,,,,4206000.0,6096800,97846,0.0,,132615.0,,5984092,2972565,1536100,4202000.0,,8434071,,,535892,11055104,,4415679.0,4525200,,1103400,21420.0,621750.0,772317,1197418.0,857600,55411.0,,,301927.0,,0,1336200,,,,,21863892,11301552.0,1310008.0,,7050849.0,,,221053.0,2594429.0,860449.0,,0.0,3130600,26806000,,,,447720.0,,,,,,1897792.0,,,689100,756492.0,351000.0,,0.0,338100.0,382300.0,409779.0,957166,0.0,8823300,5504200,,,,46400,2149004,
2008-01-22 00:00:00,2612929.0,,382957.0,,,,8130800.0,6408600,224893,0.0,,222720.0,,5245246,2613496,1883400,5932800.0,,10316933,,,1313603,12204426,,6425712.0,8010000,,2162800,342376.0,1358625.0,1623687,1042522.0,2065300,17384.0,,,79468.0,,0,1832200,,,,,23558893,16891934.0,3403917.0,,6994501.0,,,373417.0,1514682.0,885050.0,,0.0,8482800,39480000,,,,1996800.0,,,,,,4732442.0,,,1238100,667436.0,1592700.0,,0.0,117000.0,503400.0,2493327.0,1176282,0.0,9714900,6287300,,,,15800,5209256,
2008-01-23 00:00:00,2517822.0,,86581.0,,,,6326400.0,8964200,834511,0.0,,861491.0,,2895080,2486802,1006100,5026000.0,,7223865,,,1135889,11721291,,4973772.0,5065800,,1570700,308817.0,437625.0,1014079,1069055.0,1294100,38571.0,,,363539.0,,0,1189600,,,,,22827274,14980762.0,2189148.0,,5269186.0,,,244385.0,2024526.0,202811.0,,0.0,4163000,27566800,,,,1602120.0,,,,,,1216345.0,,,1559100,1082224.0,215700.0,,0.0,76200.0,506000.0,1321237.0,1049978,0.0,6693300,4399000,,,,15500,4070872,
2008-01-24 00:00:00,1431604.0,,4349069.0,,,,8678200.0,6817000,474375,0.0,,231670.0,,4866929,2817928,1610800,6590000.0,,7097793,,,827005,8802471,,5495858.0,5209400,,1719400,990715.0,751250.0,1419250,1065151.0,2279000,32051.0,,,285297.0,,0,1104000,,,,,30828444,18770796.0,1932189.0,,5125633.0,,,429535.0,1432843.0,1021858.0,,0.0,4551400,27057400,,,,1335360.0,,,,,,1275662.0,,,646500,1517824.0,349200.0,,0.0,80100.0,628500.0,1866606.0,2104798,0.0,6160800,4862400,,,,7200,4389268,
2008-01-28 00:00:00,543108.0,,86581.0,,,,3592700.0,6989200,273047,0.0,,388591.0,,6849189,1731265,1099800,4672800.0,,8995439,,,1055494,9121561,,5370287.0,5500200,,1881300,598356.0,1582875.0,886193,1101997.0,863800,36941.0,,,469043.0,,0,788000,,,,,40686162,11630096.0,1798500.0,,6441085.0,,,115957.0,1853258.0,1107663.0,,0.0,4438000,28324600,,,,81120.0,,,,,,317170.0,,,1344600,1046892.0,758700.0,,0.0,70200.0,948200.0,2380337.0,1817083,0.0,4733100,4823000,,,,28500,4677920,
2008-01-29 00:00:00,1241391.0,,29970.0,,,,2709300.0,6249400,408803,0.0,,577242.0,,5134180,1860899,1512600,7322800.0,,7529804,,,678910,8438369,,5246067.0,5528600,,1047900,866117.0,1341875.0,1789698,1877481.0,1281300,79315.0,,,565824.0,,0,1052400,,,,,18973258,9472214.0,3344627.0,,5471099.0,,,203151.0,1406113.0,303917.0,,0.0,3132400,23728000,,,,625560.0,,,,,,1300087.0,,,600300,6479308.0,221700.0,,0.0,758100.0,1235400.0,1642131.0,1204529,0.0,7211100,3892900,,,,11500,6104956,
2008-01-30 00:00:00,3486408.0,,3463271.0,,,,4661000.0,8044800,393434,0.0,,535037.0,,2352551,1462751,1345300,4214800.0,,22165206,,,1211840,7684157,,10013705.0,3509800,,1021800,170295.0,537250.0,1198102,1263202.0,765900,36941.0,,,237997.0,,0,944000,,,,,19986723,10204493.0,1202786.0,,4723820.0,,,552231.0,1881307.0,2454439.0,,0.0,2825400,17086600,,,,1594320.0,,,,,,719479.0,,,841200,5191868.0,379500.0,,0.0,147600.0,945200.0,317880.0,2655613,0.0,5025600,1664800,,,,15900,3607812,
2008-01-31 00:00:00,2247519.0,,146523.0,,,,4017600.0,7600000,286367,0.0,,2385957.0,,2666658,1698909,1330100,3676800.0,,12768555,,,900841,7238032,,11139791.0,5792600,,1702800,350766.0,787125.0,818448,902745.0,959800,67906.0,,,923502.0,,0,929200,,,,,13091820,8623979.0,1651786.0,,6622874.0,,,608047.0,1808378.0,1749999.0,,0.0,4454000,33721600,,,,2191800.0,,,,,,1276709.0,,,786300,1599136.0,482400.0,,0.0,1200.0,3248500.0,1167570.0,1439785,0.0,5701800,3325800,,,,40900,1614288,
2008-02-01 00:00:00,1551739.0,,349657.0,,,,4428700.0,7987800,228479,0.0,,93257.0,,4756731,2650474,2276800,4284800.0,,13729081,,,1131234,8826478,,9358396.0,6860000,,1389400,184041.0,858250.0,705972,1049330.0,1061600,11408.0,,,111910.0,,0,986000,,,,,46224131,16017125.0,4162080.0,,9641504.0,,,272545.0,1934437.0,1247471.0,,0.0,2134600,20571400,,,,1787760.0,,,,,,896383.0,,,513300,3003704.0,906900.0,,0.0,300.0,1273100.0,482093.0,2652385,0.0,9470700,3975100,,,,11500,4537312,
2008-02-06 00:00:00,973591.0,,106562.0,,,,3953700.0,7758000,861150,0.0,,56544.0,,1242546,859959,471900,3741200.0,,8551929,,,652887,5494542,,6710159.0,4234200,,3077000,26776.0,226125.0,787627,658835.0,817900,543.0,,,174613.0,,0,586600,,,,,18245075,14723181.0,871428.0,,15155535.0,,,73416.0,1353314.0,619835.0,,0.0,4090600,14050200,,,,135720.0,,,,,,791357.0,,,585000,2055548.0,172800.0,,0.0,0.0,614000.0,473054.0,1354237,0.0,7805400,1682000,,,,1100,1301976,
2008-02-07 00:00:00,4339865.0,,19980.0,,,,4524100.0,6441400,191594,0.0,,112885.0,,2219359,1874556,1758000,4442400.0,,10503782,,,876722,7848203,,6333897.0,6768200,,2053000,91574.0,629625.0,749301,1218545.0,1638800,0.0,,,167389.0,,0,1260600,,,,,27698683,14759418.0,2034514.0,,4107349.0,,,425411.0,1911337.0,95105.0,,0.0,3824400,26069400,,,,694200.0,,,,,,1455706.0,,,1070400,1202740.0,538200.0,,0.0,1800.0,1006800.0,122029.0,1838874,0.0,10569000,3000600,,,,3400,1277640,
2008-02-08 00:00:00,2805645.0,,266405.0,,,,4133000.0,6289200,210549,0.0,,40272.0,,1905469,1485022,1304400,2304400.0,,7847653,,,459517,7118998,,10832390.0,4233200,,2147200,1186002.0,256625.0,703571,449369.0,450100,0.0,,,986068.0,,0,662400,,,,,18173632,6841144.0,2399945.0,,9294697.0,,,160912.0,1450332.0,609334.0,,0.0,2151800,22950600,,,,1779960.0,,,,,,1776017.0,,,455100,4355032.0,271800.0,,0.0,721200.0,1124700.0,2433066.0,1830803,0.0,6319800,1850900,,,,6300,1429064,
2008-02-11 00:00:00,1278933.0,,1198824.0,,,,3478100.0,4273200,115264,0.0,,483578.0,,2144737,2068483,849100,2708800.0,,9331356,,,920516,9570687,,6435613.0,3747400,,1423500,307568.0,503875.0,792330,722916.0,1662600,8148.0,,,252446.0,,0,826600,,,,,23617570,9235771.0,1518513.0,,7610301.0,,,215521.0,1061267.0,981655.0,,0.0,3684200,19355600,,,,1444560.0,,,,,,1427792.0,,,448200,393008.0,238500.0,,0.0,64500.0,628100.0,66287.0,1629039,0.0,7024200,1863900,,,,21900,3846440,
2008-02-12 00:00:00,1354017.0,,69931.0,,,,5140100.0,5156000,336571,0.0,,234314.0,,1626503,3157037,2318600,2802800.0,,10117764,,,1259231,10706006,,6548132.0,4100200,,2796400,254551.0,966625.0,1777790,1371339.0,1184700,7605.0,,,415201.0,,0,499800,,,,,29899189,17779728.0,2401196.0,,9818597.0,,,776200.0,2248263.0,626135.0,,0.0,3175400,27611400,,,,11416080.0,,,,,,972099.0,,,1516200,572088.0,413400.0,,0.0,1200.0,838900.0,967200.0,1719026,0.0,7329300,2284900,,,,17300,2384252,
2008-02-13 00:00:00,2092345.0,,509500.0,,,,2008100.0,7174800,520481,0.0,,117563.0,,2806575,3066692,2462900,4644000.0,,10249996,,,1535111,12088394,,10833290.0,5978400,,6216300,391823.0,241625.0,2537399,1814401.0,1552400,543.0,,,148169.0,,0,1026600,,,,,37109818,19389231.0,2712026.0,,13173301.0,,,682670.0,1469142.0,164709.0,,0.0,3451800,24264800,,,,2836080.0,,,,,,4922256.0,,,1354500,480612.0,351000.0,,0.0,64500.0,1825000.0,52728.0,3052684,0.0,8086200,3076300,,,,25600,4782024,
2008-02-14 00:00:00,4565117.0,,1155533.0,,,,2081900.0,5947400,409315,0.0,,367539.0,,2899419,1740509,1025200,3222400.0,,11166993,,,984620,6537835,,5469754.0,4150200,,2171200,30703.0,696000.0,1033291,987252.0,1245900,89636.0,,,385758.0,,0,700400,,,,,18070517,11158720.0,1696905.0,,2908617.0,,,387899.0,2512590.0,1076761.0,,0.0,3062800,17719600,,,,1120080.0,,,,,,3169616.0,,,803100,560472.0,118800.0,,0.0,131100.0,590400.0,2333634.0,576640,0.0,6264300,2786500,,,,5100,2667496,
2008-02-15 00:00:00,222749.0,,236434.0,,,,1789300.0,2793000,147025,0.0,,204923.0,,2385524,577368,670300,2826800.0,,8938768,,,648444,2028569,,3943101.0,4547800,,2531300,357550.0,599750.0,480421,418731.0,1399800,7605.0,,,117226.0,,0,292600,,,,,13516061,10490157.0,1624902.0,,4220715.0,,,398459.0,1629190.0,451825.0,,0.0,1809800,13513400,,,,1452360.0,,,,,,2292772.0,,,652200,558052.0,597300.0,,0.0,75000.0,326100.0,369102.0,231221,0.0,2971500,1644000,,,,12600,816608,
2008-02-18 00:00:00,147665.0,,26640.0,,,,405200.0,3168400,390873,3344189.0,,342420.0,,3026103,1020690,667800,1141200.0,,3431859,,,320308,2359662,,3560088.0,2567800,,601700,37129.0,564500.0,500735,250818.0,666900,35311.0,,,122406.0,,0,291400,,,,,19542595,3822042.0,1285104.0,,2053339.0,,,112638.0,1351334.0,246014.0,,0.0,826600,16422600,,,,3845400.0,,,,,,739367.0,,,217800,51788.0,402300.0,,0.0,20400.0,347500.0,16571.0,569377,0.0,3424800,1831700,,,,5700,2464696,
2008-02-19 00:00:00,2405196.0,,362977.0,,,,1477200.0,8785400,233601,0.0,,150819.0,,4575598,584091,1916900,1966000.0,,4999337,,,618402,9286607,,4132583.0,7742800,,2159200,21420.0,455500.0,1182992,632101.0,1284800,5432.0,,,324691.0,,0,794800,,,,,19375403,11819734.0,2302622.0,,5540192.0,,,276165.0,1784948.0,67803.0,,0.0,1910200,21988000,,,,3315000.0,,,,,,2266952.0,,,1059300,23716.0,497700.0,,0.0,37200.0,500600.0,524276.0,1141578,0.0,4584600,5031000,,,,11300,8795436,
2008-02-20 00:00:00,310347.0,,46620.0,,,,9454000.0,6869000,200815,0.0,,470865.0,,2210031,1249074,2579300,3196800.0,,4732820,,,470096,4446248,,6460367.0,5064200,,2800900,48018.0,637000.0,1694834,1430914.0,659300,86920.0,,,223548.0,,0,420800,,,,,11285849,5943989.0,4895964.0,,6090924.0,,,1795178.0,1606421.0,57903.0,,0.0,3005400,24647600,,,,1920360.0,,,,,,2551673.0,,,851100,344608.0,421200.0,,0.0,19500.0,717000.0,52728.0,537498,0.0,5146200,4362600,,,,13900,2386956,
2008-02-21 00:00:00,1606801.0,,246425.0,,,,2810400.0,7544400,363722,0.0,,72511.0,,4108993,1196758,1664200,4940400.0,,3908632,,,657965,2985838,,6055751.0,7346000,,1496800,179935.0,426875.0,1564847,1408086.0,703600,147765.0,,,1400043.0,,0,719000,,,,,15536118,9244830.0,2596989.0,,5303397.0,,,56822.0,939498.0,918052.0,,0.0,2849200,19715600,,,,1087320.0,,,,,,964772.0,,,848700,240064.0,899400.0,,0.0,25800.0,757000.0,280216.0,1504350,0.0,10447200,3320000,,,,10300,1696084,
2008-02-22 00:00:00,898507.0,,522820.0,,,,1670800.0,5823000,266900,0.0,,140039.0,,2548217,1216718,1920100,4158400.0,,5288850,,,822773,5798628,,6324445.0,11857800,,2033000,864332.0,415125.0,2004242,1646288.0,893600,41287.0,,,68018.0,,0,362000,,,,,19341523,10033577.0,5986110.0,,12881501.0,,,1458368.0,1091627.0,531630.0,,0.0,1892200,14975200,,,,932880.0,,,,,,1101898.0,,,1006200,703736.0,227400.0,,0.0,26700.0,625300.0,610149.0,816335,0.0,8641800,2367300,,,,5500,1446640,
