,ABEV3.SA,ALPA4.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BEEF3.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CMIG4.SA,CPFE3.SA,CPLE6.SA,CSAN3.SA,CSNA3.SA,CYRE3.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HYPE3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,LREN3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,RADL3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2017-06-22,0.12904221335793697,0.009293217035132747,1.900399487512237e-12,5.037960059565771e-12,4.26842437659782e-12,0.028641694082126273,2.4819209609129665e-12,0.011153638830990293,0.00011397434438065632,4.356096048926904e-12,1.6621738413641857e-12,0.02239035131567941,2.447871843999083e-12,6.613344760106236e-12,1.2079658659580225e-12,6.784816432354465e-12,5.33097742384512e-12,0.05275877518928666,2.9435488300994708e-12,5.542232771717612e-12,0.03052663622228156,0.005116309681376502,0.09590283155615013,0.034525781419304374,7.65954934073795e-12,0.041149593217538666,3.998280736361993e-12,2.2682277160489896e-12,7.278395729192026e-10,6.776720543235093e-12,5.573565320886953e-12,4.146700057394635e-12,4.276877603736944e-12,1.0876257127842071e-10,3.085920510008569e-11,9.006679083042858e-12,0.028428388195093097,2.0124189387317348e-12,1.9107679037746036e-12,0.0011565318720928221,4.0200081604793585e-11,5.253007401727678e-12,3.1880670862481862e-12,5.060263398044555e-12,0.050849078402515374,0.04943621069238186,0.29999999999766297,0.041253364684926776,3.576094801246297e-11,2.289164733221678e-11,0.018694239687030725,0.02083645504268264,1.8323372439725044e-12,2.9954748472828433e-12,0.014258368999735933,0.014472345068908219,2.1934588124913117e-11
2017-07-07,0.1286263545969473,0.00986818970956861,1.5647785999836665e-12,4.072438100030655e-12,3.388429631663864e-12,0.028338927958545077,1.9569566633365844e-12,0.004919236003844232,0.003622450358840542,3.644234180614992e-12,1.5012170737872927e-12,0.026144568427394092,2.0233971825757494e-12,5.100429886226749e-12,9.294502436569549e-13,4.909515514090148e-12,3.81240509966871e-12,0.05610716245100575,2.577764593459207e-12,4.863757837788816e-12,0.029959587224369307,0.0056349066013251245,0.0924673729635961,0.031033639856394703,5.091515755823788e-12,0.04240661350976071,2.884239018777987e-12,1.6394752200137063e-12,6.595083062796714e-11,5.351056879205904e-12,4.4350811150051584e-12,3.661752530361178e-12,3.562367977184494e-12,7.045109402893783e-11,2.104480240962168e-11,8.626878565429965e-12,0.028411536052437493,1.5808613581393227e-12,1.542585832512088e-12,0.0004764835540188998,0.0004762792613097048,4.799760185716427e-12,2.6514130519173946e-12,4.191222267997799e-12,0.049764217869434225,0.05193764082266006,0.29999999999768845,0.041606195741478016,1.5122241921107914e-11,4.042444779008258e-11,0.020695709872746684,0.020845432861990143,1.6063423846045504e-12,2.3048530008197153e-12,0.012450610038544556,0.01420688394407349,1.4759280412435204e-11
2017-07-24,0.12982319373327386,0.010725352172807423,1.018236270407785e-12,2.578672762820214e-12,2.1664930174159393e-12,0.02757664230746672,1.2302404718724375e-12,2.7901080535489227e-11,0.0037512673897057563,2.1097967565524105e-12,9.313876122149837e-13,0.03218965969393127,1.2957310879779367e-12,3.3950067831070557e-12,6.078712217877647e-13,3.065756658840191e-12,2.490494125130092e-12,0.05179399047928255,1.614123541901184e-12,2.929350246773245e-12,0.02884952210507749,0.006967473289486176,0.10469992231714245,0.029166105160368,3.1556621548680515e-12,0.03872677202974378,1.851096047508928e-12,1.048680034615399e-12,0.002471268976406105,3.336811201841617e-12,2.6953101279861465e-12,2.032457984013743e-12,2.2729400117784964e-12,5.975893433824532e-11,1.510366804561959e-11,5.100948431645246e-12,0.028049661397831983,1.0400618838505205e-12,1.014497546907448e-12,3.659779115284793e-11,3.434279393983475e-11,2.6440915896645705e-12,1.6965769793135055e-12,2.4361107389574137e-12,0.04903177955453517,0.05439916453179307,0.2999999999984865,0.03231731325910943,1.4412096568335073e-11,1.9952439063188914e-11,0.02258053055805044,0.024988528156026684,1.0509935671898142e-12,1.4504142101666696e-12,0.006690034118035611,0.015201818485249765,1.9861134243677633e-11
2017-08-08,0.11471109646702589,0.0052878930761155254,1.427723632881895e-13,3.302409321161352e-13,2.7358624098394953e-13,0.03402533249540406,1.3967872188089387e-13,1.6000803468184855e-11,0.0024240630563966514,2.959308144196968e-13,1.3149974422051887e-13,0.02722670158362308,1.7136156400835817e-13,4.179437113900096e-13,7.673679753645704e-14,4.38953495779641e-13,3.2023844596846586e-13,0.040339229555608695,2.300011706722729e-13,3.596674493562423e-13,0.026508511906085927,0.009514643295646554,0.11242128311202185,0.03729204003363723,4.677417673200463e-13,0.03605666596744449,2.742683365431162e-13,1.5384472437331206e-13,3.2768813088665464e-11,4.467695219314413e-13,3.862400641074812e-13,2.876332733423798e-13,2.730620032407555e-13,0.004360460179010362,1.7506589182399344e-12,7.264214238227548e-13,0.030014284160907075,1.413020833699107e-13,1.3951722774219906e-13,2.0669570080927414e-11,0.0048112422427333,3.8454650945203e-13,2.169336384040494e-13,3.247545544050947e-13,0.05352241079727629,0.058468053541760635,0.2999999999997994,0.0276319020587612,1.0053278506658447e-12,1.6749368182256114e-11,0.022433266556527467,0.0274973013466056,1.2093833819267987e-13,1.7935809698412957e-13,0.018171445095885252,0.007282173371499949,3.4270224527997053e-12
2017-08-23,0.12457607430102934,0.00496830508439584,4.5172796182845464e-12,1.0873075082583332e-11,9.465079042865579e-12,0.03208965752128133,5.128618789999641e-12,7.178901032363628e-10,0.008537241147276785,1.0386892513668483e-11,4.638984512900095e-12,0.043908334794423326,5.28027407251955e-12,1.576694695822942e-11,2.638035041350255e-12,1.4097452710080278e-11,9.989739560665575e-12,0.046556743462636746,6.0949080542573245e-12,9.489205694041973e-12,0.02395899456246536,0.008867282499611709,0.09420653555393227,0.019176284481535882,1.7487160325359928e-11,0.032286949504386465,8.959398651750281e-12,5.564497593269944e-12,0.00228779729706828,1.4882334371274888e-11,1.260431001536556e-11,8.781905002019869e-12,8.608257736671252e-12,3.5817723645385397e-08,1.0849930229490907e-10,2.4590969893996947e-11,0.027764286946953775,4.7363083340007456e-12,4.472716027509966e-12,3.8913949115538794e-11,0.004979275792612486,1.265296186151212e-11,6.7336643265061516e-12,1.2826965585667502e-11,0.05551853563145624,0.04911910134220723,0.2999999999937137,0.036729383939921874,3.325969805752619e-11,0.010485906243544932,0.020004487416809217,0.025278922224078567,4.348514309895586e-12,6.405298074371901e-12,0.0174680383955159,0.01123182485313814,3.169609753964385e-11
2017-09-07,0.13071898206801877,4.501723439340159e-12,1.1787479211672534e-13,2.7930868013427375e-13,2.399498884833193e-13,0.03274485617831465,1.3842918665235347e-13,1.3856375987048373e-12,0.008307402396267063,2.507759371391232e-13,1.1147734922288577e-13,0.07114398467643515,1.264870521570882e-13,4.0095043509245576e-13,6.78641635980019e-14,2.723803327560456e-13,2.293860575519111e-13,0.0268030181271669,1.4796796458546769e-13,2.65385535328445e-13,0.025979209996815463,0.0113707990302811,0.11135669946388933,0.013009894825843053,3.8352522648619123e-13,0.017548982061596448,2.907335019205151e-13,1.5749983640987386e-13,0.019117951180348265,3.5312238968882757e-13,3.1060658620758474e-13,2.4311306036738e-13,1.961545477271844e-13,2.7070395107448874e-12,4.29526520717999e-12,4.969314437577221e-13,0.023664876330389332,1.1320383563655438e-13,1.0928873145208302e-13,1.0621161105323048e-12,0.00596998886630404,2.628414107195629e-13,1.766675163604093e-13,3.672166964677962e-13,0.049338840791689216,0.049114620235679,0.29999999999982013,0.023781031872327385,9.879472305376952e-13,0.004875070743027812,0.028468610684589484,0.036613263799451845,1.0463519518814216e-13,1.8139984324367063e-13,0.010071916647060659,2.8170084151457265e-12,5.330490275459067e-13
2017-09-22,0.10212384087545899,1.0276875410722805e-10,3.861055547929327e-12,1.0381555598572099e-11,9.365846088335959e-12,0.03102073859266116,4.695736340858362e-12,5.0341442800225184e-11,0.01694316532234675,7.393674034248091e-12,3.12765969440378e-12,0.07737114196869538,4.432139526879178e-12,1.1089101791461809e-11,2.329061316618922e-12,9.56123260606866e-12,8.20333327862757e-12,0.05245498329295947,4.784424872963911e-12,8.96332278024897e-12,0.026895566617950704,0.009268927844859701,0.09186257125082975,0.01711103804537882,1.3658618954811836e-11,0.03169425910573108,7.999940514111877e-12,4.6759770756176894e-12,0.00686423452928653,1.2251946190288312e-11,1.1727545297600397e-11,6.765432645293936e-12,7.1952327863008335e-12,9.778446772490671e-11,0.00031980976381853696,1.7878613666944827e-11,0.02653213084250313,3.604476611725535e-12,3.535835393393856e-12,2.913180511711867e-11,1.080756840920059e-09,1.0205427802792442e-11,6.448461520426199e-12,1.0037355029196711e-11,0.04811682250611592,0.050178653478507015,0.2999999999936723,0.040438055496362,5.470254426609873e-11,0.005447673488560476,0.021376492938125987,0.0296611565200363,3.4791040507265448e-12,6.279295188485194e-12,0.014318735692169704,1.9183659594511378e-10,1.2716568884603578e-11
2017-10-09,0.07976774242793738,0.0016660358405997282,1.77526478984843e-12,4.2222805408669114e-12,3.760623770183734e-12,0.03097032179237556,2.267467457069796e-12,4.2875059013501315e-11,0.0070222757859617225,4.049169224307625e-12,1.3187693353681581e-12,0.11763000243628839,2.1240570735917606e-12,5.633777238780287e-12,1.0494474406178472e-12,3.989198662795125e-12,3.672716071830585e-12,0.044857118594972184,2.409312684942209e-12,4.260108019044141e-12,0.03374795499210595,0.011203677586801066,0.0923690294655066,0.01612186163812122,5.226288241964633e-12,0.030370658921758324,3.158510957391337e-12,1.7650135788219985e-12,0.011635182350317484,5.152926173599095e-12,4.829081275874017e-12,3.0345803548799645e-12,3.421656545321956e-12,3.843183033857192e-11,5.296389856568282e-11,7.405374635648617e-12,0.025369003546728944,1.8449734639550543e-12,1.7177428304616332e-12,0.0004713607073785931,2.2393012361865455e-11,4.319534387718694e-12,2.8671941242172137e-12,5.500212680589992e-12,0.04156032366545028,0.05219953229550687,0.29999999999794347,0.02787979117352861,3.1107932274537276e-11,0.0055526855912400135,0.02206750818405741,0.03832626728465921,1.324654251760654e-12,2.9549267277281216e-12,0.009211665351448874,7.871765492553172e-11,7.7680741670199e-12
2017-10-24,0.08382823724842975,1.9009603443677884e-11,2.298581330348834e-13,5.151541395914234e-13,4.5380389736769937e-13,0.03788016737370914,2.931146697105759e-13,3.2551425708293498e-12,0.0031501795887290606,5.242399566444998e-13,1.5467079772379875e-13,0.1433223703612636,2.6168063653939256e-13,7.284555961811237e-13,1.2741239056935595e-13,4.3374657752605923e-13,4.742290632477409e-13,0.03948964982120069,3.159931329989947e-13,6.149030794812184e-13,0.03859327691074866,0.008900954896243067,0.07667056877739957,0.0029046055551404403,6.364895156169267e-13,0.034278031402125354,3.473059389328636e-13,2.1299863206936167e-13,0.015764772297607678,5.952531360994835e-13,5.74693455551241e-13,3.9170821125325977e-13,3.986413511458494e-13,1.206627957809297e-11,5.385778651507824e-12,8.486105995312504e-13,0.02245994660689372,2.436680380449392e-13,2.2537600647810506e-13,4.486828696883366e-12,2.132908869203191e-12,5.273005233284594e-13,3.7489034411804996e-13,6.853281863216409e-13,0.03993839836602369,0.05278707314098083,0.2999999999997375,0.02193110150667567,2.891304416335597e-12,0.014509763000559983,0.02324286009405485,0.03201658494987141,1.5876276756071134e-13,3.771573499001923e-13,0.008331458037291184,3.484774382825437e-12,8.762447038908493e-13
2017-11-08,0.08190647677346133,0.002973968427891505,1.529223446531969e-13,3.1260026289534553e-13,2.9338099388211103e-13,0.03387865681533916,2.3046133320121695e-13,1.2857663972988155e-12,0.0020063897611664588,3.223504077978325e-13,1.0065907217702828e-13,0.16649952100078835,1.714448943434029e-13,4.908742337135041e-13,8.138608639703124e-14,2.7067937148379987e-13,3.030428919974962e-13,0.019001726139169704,1.8939841672558784e-13,3.923314239142384e-13,0.04089673433244374,0.008954641741877356,0.08112416232955282,8.580761825855827e-12,4.3370630126194057e-13,0.02353141283722707,2.37578800727379e-13,1.4393469545444504e-13,0.024702444202117986,3.5359655460375413e-13,3.3990852860293825e-13,2.4106513422501946e-13,2.8189325355063964e-13,2.2217926159075256e-12,2.6807989817284392e-12,5.933976962230766e-13,0.02145489350416542,1.5315649867945623e-13,1.411511774081279e-13,0.0029667628221149425,2.761856967732166e-12,3.5321518041344704e-13,2.717106679047203e-13,3.833093784485487e-13,0.03618447584264912,0.052410120012661654,0.2999999999998278,0.025352627534426988,7.015658378431017e-13,0.01745972290844089,0.024247515310966732,0.027499706917400203,9.48954885973218e-14,2.8528237949751734e-13,0.006948040758225153,1.5528796296637828e-12,6.808811299225349e-13
2017-11-23,0.08678805152087207,0.00520713339679774,2.660440313213788e-13,5.325704984390445e-13,4.3451633850949316e-13,0.040094933607830494,4.035835225214916e-13,3.100187092608748e-12,0.0023269278795422276,5.695125818434468e-13,1.89856794626602e-13,0.19156444888366161,3.0940916461056897e-13,8.846487822548609e-13,1.4616313971762624e-13,4.616742167349553e-13,4.593439687986594e-13,0.019022596621134914,3.4181527354511244e-13,6.766424450985049e-13,0.04141516483740762,0.006713310539866203,0.07598410158306385,1.7929859789650335e-11,6.860367788835158e-13,0.022663642825711514,4.206130603289388e-13,2.70214794723844e-13,0.011069829011488681,6.051968770732126e-13,5.520332000871366e-13,5.459205166742664e-13,5.04072859969805e-13,2.1308008580564527e-12,3.4988588172958317e-12,1.2768444118602929e-12,0.016883930536114124,2.5734398226473424e-13,2.30625397230655e-13,2.103079940588667e-11,5.852254523903767e-12,6.355795161323749e-13,4.2757301191607606e-13,6.840658253349686e-13,0.021978844759944233,0.05197147825884858,0.29999999999963334,0.02335696760257717,1.074444504190685e-12,0.013064349350089106,0.03536662133390969,0.03071197819569641,1.9467489828704034e-13,4.965935869992081e-13,0.0038156891853656197,1.3052367020923793e-12,1.059159122298869e-12
2017-12-08,0.09398883324393058,0.0033668174015205696,1.1190467215471838e-12,2.4272104447292096e-12,2.2237585926435337e-12,0.04247097186403802,1.5907225075248567e-12,6.898148364451066e-12,4.561117212715321e-11,2.0639829740422226e-12,7.734086160273149e-13,0.11740286650199808,1.226567215209065e-12,3.273331862396413e-12,5.529502927581764e-13,2.099154673120749e-12,2.022416859788966e-12,0.037840805585084084,1.3808056874303946e-12,2.146055139942678e-12,0.036671191072621546,0.005831537654335843,0.072681666164811,0.000867984073058362,2.9275028176429444e-12,0.022902969450064654,1.6270838035448413e-12,1.0280232675704368e-12,0.028628316049454535,2.844451389566556e-12,2.603001929632532e-12,2.3477063591624545e-12,2.3984490354173385e-12,1.3877148442677075e-11,1.3466084576185063e-11,4.3599628824616615e-12,0.02056240169516044,1.0616541813709243e-12,9.639296294259679e-13,0.0052862117667762925,4.312120539592616e-11,3.022248641269309e-12,1.693721791357399e-12,3.0661028740627507e-12,0.02479454753308289,0.05417579509179623,0.2999999999984862,0.02460996564509923,5.569592095207429e-12,0.01106298276884784,0.04362585817533265,0.04378539231041459,6.742465339635504e-13,1.9862307626670256e-12,0.009442885760412774,5.505054589028291e-12,4.121566433457773e-12
2017-12-25,0.09783774476112912,4.501616910318313e-11,7.013802387487715e-13,1.5999105947539011e-12,1.441605111333844e-12,0.04317410216895281,1.1154864917783503e-12,3.721131861998401e-12,0.002948023725244362,1.379337356091979e-12,4.847482232895835e-13,0.11506017921423611,8.158052449696122e-13,2.4971102476622008e-12,3.8844802023003194e-13,1.2512190662705613e-12,1.3596030807984292e-12,0.04090352305174566,8.623712796585035e-13,1.3712071525606024e-12,0.02900154224843801,0.008950029292622315,0.07301213930426498,1.2008847030508993e-10,1.7131165434581705e-12,0.024573090454792012,1.0666571763322463e-12,6.982188015769384e-13,0.021815060992703247,1.7460443909537796e-12,1.6070341908210325e-12,1.525332196911482e-12,1.509073298476114e-12,6.164493744620658e-12,9.826136182096285e-12,2.838961721302115e-12,0.021846204649246446,6.805125575501037e-13,6.250053682830084e-13,0.003336130091059201,0.0013541183121380063,1.9751072208081234e-12,1.154354663575558e-12,1.97537401294586e-12,0.03148562096039272,0.056780715670097494,0.29999999999869525,0.019099621005171208,3.58719857632281e-12,0.013278793899996009,0.03779039561794398,0.04570018383773011,4.852327669440664e-13,1.4616463338192844e-12,0.01205278051318378,3.3591204802325626e-12,2.124431104462435e-12
2018-01-09,0.1006482531731205,6.625885412188734e-10,4.991947796719254e-13,1.1003522975094238e-12,1.1155730911034777e-12,0.05103028926563494,8.755163565590653e-13,2.652302430602191e-12,1.0704564964140733e-11,1.0589696510421196e-12,3.2450663775730984e-13,0.10442101216202644,5.672954148884566e-13,2.064658296078144e-12,2.9058728557896635e-13,9.922019277986386e-13,1.0432146442931428e-12,0.03301389136065458,5.956564663165132e-13,9.107241727764827e-13,0.030519283290091997,0.007081662451667713,0.07437015688639775,0.005672937099006172,1.3387882838997033e-12,0.026275416814716006,8.723540216054334e-13,5.822087952245499e-13,0.016941157574932447,1.2818204384668616e-12,1.1594477104189192e-12,9.877055726377823e-13,1.1199685547589392e-12,4.793018528966833e-12,1.241488903443535e-11,2.212904455498199e-12,0.01987974635315816,4.872498698417126e-13,4.3204143746601276e-13,0.004706500151888401,0.005176926001638431,1.4261354211965854e-12,7.818371804128289e-13,1.604752588982247e-12,0.029325978709253988,0.05124457798323877,0.2999999999991969,0.01908265475317602,3.122840992253276e-12,0.014186428877577309,0.04111706569097242,0.05079185783493842,3.8776087159627957e-13,1.0811686771943344e-12,0.01451420283957292,2.480394873569487e-12,1.1885665585014643e-12
2018-01-24,0.10916663031817536,3.196453029805288e-11,1.371792727648949e-12,2.8058172426747937e-12,2.8342483480665225e-12,0.05640770434774071,2.5258942357600154e-12,9.040429343630869e-12,1.715954300565989e-11,3.2035089042270986e-12,9.329196002660904e-13,0.08144642700764693,1.7640303339604153e-12,4.933507655155287e-12,7.672887937610646e-13,2.810341358330068e-12,2.7131777845750594e-12,0.03436726172050401,1.7103177177461869e-12,2.555095897413523e-12,0.029225551141963325,0.00500392779243278,0.06513668571739634,0.00016583138033309834,3.2038520286756977e-12,0.027716920301084826,2.4848985749181895e-12,1.6648445610524156e-12,0.01796665500196158,3.268880569467191e-12,3.043063746675605e-12,2.398923403940771e-12,3.469457926265131e-12,1.532535119866809e-11,4.9434346427218145e-11,4.838561657723422e-12,0.01896944852943665,1.3286220016720802e-12,1.1444535106894439e-12,0.001818565017811842,0.004399304599267198,3.5943565866186783e-12,2.1967037879791467e-12,3.880592969352639e-12,0.027261464804966315,0.058149707630441395,0.299999999996298,0.01939867350549631,9.153783350126163e-12,0.019397165777379825,0.057618716020904494,0.05023650646257591,1.0595247868255999e-12,2.807864206876119e-12,0.016146852711578574,7.845257952564657e-12,3.368741233167215e-12
2018-02-08,0.10364774161551014,2.4927969213316527e-11,1.5343586000160815e-12,3.1362389632279846e-12,3.1435007074335423e-12,0.048386850899584014,2.622743500000043e-12,8.45432832492448e-12,1.2874722247699773e-11,4.09444227959056e-12,1.2829973934354979e-12,0.09751006466180615,2.1521289741512217e-12,5.8061848794456654e-12,7.97619680656501e-13,3.269638550554236e-12,2.9600242101677305e-12,0.03172368746792186,1.8908527884329638e-12,2.8388483046817667e-12,0.03893631596614595,0.010305504620290977,0.04709213377565357,0.0023297182254050463,4.3326954751964285e-12,0.03112953879275766,2.7909899848614223e-12,1.7276117978972303e-12,9.483794191506831e-05,3.8907826435858485e-12,3.5987773016017547e-12,5.536796343517315e-12,3.4269480378324722e-12,1.6534515156044435e-11,2.939957530863115e-11,5.5684778534359565e-12,2.4965875135573394e-10,1.4027602005531709e-12,1.2324887903945292e-12,0.0008274399623056231,0.01977244535841756,4.379822200368665e-12,2.578706925559358e-12,4.633898659483261e-12,0.02907958940771619,0.06297509078877529,0.29999999999398236,0.029672020168878134,9.154620925338315e-12,0.020867266220542444,0.07677550078147385,0.04321477496930448,9.703492641358264e-13,3.3780892422187958e-12,0.005659477934500351,7.093340892411095e-12,4.036697575120296e-12
2018-02-23,0.09051233573732945,1.0629867313493776e-12,6.561646271935225e-14,1.4604969764111492e-13,1.4550487531507162e-13,0.04886149473029103,1.1243231089047648e-13,8.235450238565304e-13,0.0016297310695511616,1.8251380003539072e-13,5.6573244346515996e-14,0.14652022282150617,8.796052105677739e-14,2.536259361567279e-13,3.772833769039303e-14,1.341908034458896e-13,1.3241723073972841e-13,0.02011794314886766,9.742698990986484e-14,1.5423634909253884e-13,0.03689259281693135,0.014097753226684806,0.0364213762044424,3.358581699691659e-12,1.7780553546445356e-13,0.028486327016192227,1.22802873638739e-13,7.781154115604735e-14,1.5944650378812184e-11,1.6340141038745748e-13,1.6155102471801084e-13,1.5482372243243897e-13,1.604319113733853e-13,1.0872259461438909e-12,9.932688174818162e-13,2.5009237234302393e-13,0.005826289675275758,6.676546097063869e-14,5.4990902699313286e-14,1.181240486648408e-12,0.009236661723706617,2.424351068440827e-13,1.1186553844728973e-13,2.0080160645131385e-13,0.028617656406348425,0.05511606366471231,0.2999999999998518,0.0295430585504445,2.658928992835432e-13,0.021564776921378745,0.0677441857095084,0.04777042540427521,4.145319294723743e-14,1.5580922727914012e-13,0.011041105143592177,4.5016522761350194e-13,1.9313248853256703e-13
2018-03-12,0.08908453131992213,0.0008037954945848385,7.953927592002889e-14,1.8795994109420223e-13,1.552294671205239e-13,0.04808173422516862,1.5149169933927658e-13,5.009349075463122e-13,7.590445382170548e-12,1.965663126186089e-13,7.120322251586475e-14,0.17626044064046834,9.863591167522781e-14,3.298427612014208e-13,4.6479454642850677e-14,1.4324473659679679e-13,1.3672716655814295e-13,0.00544243984586748,1.1235261523485883e-13,1.784487807076038e-13,0.03026072187174488,0.012027038708300221,0.04340852844999739,0.008266778446520764,2.2895606451845364e-13,0.02534238360044725,1.4232933519565344e-13,9.703938848254262e-14,0.0036340051637904582,1.965054722640598e-13,1.9905135055895462e-13,1.966443601225941e-13,1.8857724013768188e-13,8.549018502583597e-13,1.1046248734535248e-12,3.0524425931191597e-13,0.011484247299445175,9.004566394434852e-14,7.42645408555276e-14,5.525436290508303e-13,0.0021440585262187586,2.5813929641775006e-13,1.402325991405179e-13,2.392386062853698e-13,0.02632787533918786,0.05696364368790701,0.29999999999979815,0.015773824889277893,3.545411878019281e-13,0.021430507723838296,0.06376047411068902,0.04586725299673218,6.290798021354849e-14,3.058061509653674e-13,0.013635717643858049,4.089599012784216e-13,2.5573471012002796e-13
2018-03-27,0.07435484488741258,6.9310037128318185e-12,4.773903708162131e-13,9.691589732599936e-13,8.002990220735149e-13,0.04494538768150241,7.388586513487757e-13,2.5017156269124863e-12,0.0018782656012865434,8.398794032181173e-13,3.564407073187877e-13,0.23568014541337448,5.098836064537861e-13,1.4901466055252378e-12,2.39405181525011e-13,7.00524138091652e-13,7.016816120428279e-13,0.0010257404034931896,5.747559061463097e-13,8.972954936335922e-13,0.025035329132574634,0.01422115778265865,0.03342599787718924,1.0006130944768312e-11,1.3420403956052716e-12,0.015109139446526814,7.149225559413908e-13,5.219546696047009e-13,0.017552884027688717,9.890063865591246e-13,1.008467702402677e-12,8.671903056591205e-13,9.016763813446383e-13,2.1851637777544562e-12,2.7259560254186555e-12,1.6611604900395869e-12,0.002148676348240016,4.598023636051338e-13,3.793383096046926e-13,0.0062977003330773555,8.716804965459964e-12,1.2152604710731419e-12,7.583446248575074e-13,8.67712072039504e-13,0.0250917134060815,0.05989972817984107,0.29999999999715526,0.01114213157909891,2.0445409819246297e-12,0.029120519671076876,0.0487792295105898,0.038404063211273834,3.2207071446181777e-13,1.274347919485644e-12,0.01588734544936776,1.9436343311028076e-12,8.564013124183348e-13
2018-04-11,0.07456875136580345,3.050860834611812e-12,7.369062274358998e-14,1.4962346982330787e-13,1.2296424870600464e-13,0.0431465756372201,9.13562037944846e-14,4.2303057683712113e-13,6.914650785055962e-13,1.273114933392371e-13,5.835531933748766e-14,0.2541035330597696,8.344856845485338e-14,1.9863803233305354e-13,3.574055943186252e-14,1.1723577803094516e-13,9.115800742710337e-14,2.7535174718928474e-12,8.27569343528706e-14,1.3172698303393354e-13,0.019139713066370512,0.015706233296188553,0.033546115338252296,2.3276140291886357e-12,2.305211634690183e-13,0.009812185974671955,1.0902075025146662e-13,7.32492673406305e-14,0.015965871272061383,1.6005860982559973e-13,1.6334409522296278e-13,1.2220443344133418e-13,1.5108593129555033e-13,2.1728106439076917e-13,3.024074235490477e-13,2.7572706843356924e-13,1.7383354088937825e-12,7.041059517958912e-14,5.818592695316738e-14,0.007171431708852747,1.5410329147836534e-12,1.680917216897979e-13,1.1971227720204077e-13,1.4270254555130477e-13,0.014660997079304263,0.06213822263345719,0.29999999999931604,0.009350828486442902,2.908458103425623e-13,0.029625658040055007,0.052395790497277474,0.03858634157443715,5.447918195783715e-14,1.590303887152301e-13,0.02008175095333615,2.849251582001333e-13,1.4006517994430146e-13
2018-04-26,0.08180380868006072,0.004333519648583892,4.592025191119925e-13,9.352696726988753e-13,8.656679688222063e-13,0.04035554043455062,5.53759558054318e-13,2.8640581499923118e-12,4.417120848835889e-12,7.11175097845292e-13,3.437200702175626e-13,0.28408084419167956,4.917922015605685e-13,1.2384514538211092e-12,2.2584336252107351e-13,6.985471130568669e-13,6.018840918478879e-13,1.0115811870797076e-11,5.404536935443063e-13,9.519428484807733e-13,0.01997887261057917,0.01703561925449999,0.027883908169645255,8.378318420996668e-12,1.2870336952377077e-12,0.009596408275867439,7.464169477675083e-13,5.211092827319039e-13,0.019958768011909496,9.572239986757544e-13,1.0289749981520877e-12,9.753963787548032e-13,1.0445203160879622e-12,1.2888127010865173e-12,1.6107750901985183e-12,1.627976222048927e-12,1.3892692248559098e-11,4.847667979188685e-13,3.94927333549131e-13,0.006791234111905637,6.974655621484948e-12,1.3040136113103154e-12,7.263916151388461e-13,8.730820323456132e-13,4.643788079168401e-11,0.04867083362718649,0.2999999999887886,0.01073346934248122,1.8321228103442507e-12,0.028300561555973155,0.05541121158259095,0.03236511165721839,3.7981410652510417e-13,9.50154696981607e-13,0.012700288733999079,1.7218613950333692e-12,1.0265567610844851e-12
2018-05-11,0.08181966255525368,0.0028841063010198115,1.91418986556916e-13,3.7001091266052275e-13,3.43152738330756e-13,0.04307492041904118,2.4687100965997373e-13,1.2085760665628755e-12,1.4293011332847759e-12,3.1455257791659166e-13,1.6299415783726912e-13,0.2906539744045732,2.3053117659369527e-13,5.361072465891419e-13,1.0568111012979497e-13,2.8350172067824503e-13,3.128823342733802e-13,5.074723737597486e-12,2.5950102846185976e-13,3.9939919227168787e-13,0.018096284191178483,0.01850779112975564,0.02729524607621763,2.2665759685149185e-12,5.479247381064062e-13,0.00822931036210569,3.1118686819463386e-13,2.0710308783559502e-13,0.01841086390883515,3.946497693902373e-13,4.581722859952079e-13,4.3787957935601995e-13,4.902508328350696e-13,4.711113471843663e-13,6.480528154899517e-13,5.871859237608982e-13,3.267569788761161e-11,2.149034086426973e-13,1.7325977213427269e-13,0.008988346275455802,3.147722754947432e-12,5.610722164510379e-13,2.9003421332981537e-13,3.503421240095009e-13,2.720111490957913e-12,0.046413447785415715,0.299999999978045,0.006802553221285189,1.4052087827929489e-12,0.030327675022489373,0.06188729309014908,0.01667299502675276,1.7080325820141668e-13,4.94913699305746e-13,0.019935530190875215,6.403768056136816e-13,4.1759740636376437e-13
